id	score	importantwordcount	intensity
2018-en-anger-dev-1	0.07752260550591	0.0	0
2018-en-anger-dev-2	0.07752260550591	0.0	1
2018-en-anger-dev-3	0.10549645754831599	0.0	1
2018-en-anger-dev-4	0.8141658223998529	0.0	0
2018-en-anger-dev-5	0.4689981785413456	0.0	0
2018-en-anger-dev-6	2.576574216109654	1.0	0
2018-en-anger-dev-7	0.0	0.0	0
2018-en-anger-dev-8	0.22251634968009698	0.0	0
2018-en-anger-dev-9	0.175617526736668	0.0	1
2018-en-anger-dev-10	1.509571475839934	1.0	0
2018-en-anger-dev-11	0.16678965941920498	0.0	1
2018-en-anger-dev-12	0.829179452389835	1.0	2
2018-en-anger-dev-13	2.8535919862237527	3.0	2
2018-en-anger-dev-14	1.9646609415335012	2.0	0
2018-en-anger-dev-15	0.591586224545676	1.0	1
2018-en-anger-dev-16	2.0464791485944156	1.0	0
2018-en-anger-dev-17	1.10665930916223	1.0	1
2018-en-anger-dev-18	0.2779410631720548	0.0	0
2018-en-anger-dev-19	2.122625763833499	1.0	0
2018-en-anger-dev-20	1.9263544017700023	2.0	0
2018-en-anger-dev-21	1.2728111090931873	1.0	2
2018-en-anger-dev-22	1.389949752672082	2.0	2
2018-en-anger-dev-23	1.6745268473767578	1.0	2
2018-en-anger-dev-24	0.39456967044271796	0.0	0
2018-en-anger-dev-25	0.0832863102226599	0.0	1
2018-en-anger-dev-26	0.611437669781045	0.0	2
2018-en-anger-dev-27	1.240971261293317	0.0	3
2018-en-anger-dev-28	1.9815426916686834	1.0	2
2018-en-anger-dev-29	2.158095669910768	2.0	3
2018-en-anger-dev-30	1.4636294277855462	1.0	0
2018-en-anger-dev-31	0.46627395870046606	0.0	0
2018-en-anger-dev-32	1.729911852434244	1.0	2
2018-en-anger-dev-33	1.213964190944529	1.0	3
2018-en-anger-dev-34	0.23493209003055376	0.0	0
2018-en-anger-dev-35	1.0773737533344971	1.0	1
2018-en-anger-dev-36	0.5188534080708763	0.0	1
2018-en-anger-dev-37	0.527047703408105	1.0	1
2018-en-anger-dev-38	0.798005064380957	1.0	0
2018-en-anger-dev-39	1.01218021425014	1.0	1
2018-en-anger-dev-40	1.645924469760661	2.0	3
2018-en-anger-dev-41	1.076510229318048	1.0	2
2018-en-anger-dev-42	2.144546858481568	1.0	2
2018-en-anger-dev-43	0.331785378651139	0.0	2
2018-en-anger-dev-44	0.25126041860847304	0.0	2
2018-en-anger-dev-45	0.4400993942774519	0.0	0
2018-en-anger-dev-46	1.6242005787959317	1.0	3
2018-en-anger-dev-47	1.0109803156076385	0.0	2
